"","n","k","Largos","distri"
"8238",90,48,9,1
"8239",90,48,8,1
"8240",90,48,6,1
"8241",90,48,10,1
"8242",90,48,12,1
"8243",90,48,18,1
"8244",90,48,15,1
"8245",90,48,14,1
"8246",90,48,17,1
"8247",90,48,38,1
"8248",90,48,56,1
"8249",90,48,7,1
"8250",90,48,12,1
"8251",90,48,27,1
"8252",90,48,12,1
"8253",90,48,12,1
"8254",90,48,18,1
"8255",90,48,9,1
"8256",90,48,15,1
"8257",90,48,5,1
"8258",90,48,37,1
"8259",90,48,13,1
"8260",90,48,15,1
"8261",90,48,14,1
"8262",90,48,10,1
"8263",90,48,12,1
"8264",90,48,13,1
"8265",90,48,8,1
"8266",90,48,31,1
"8267",90,48,7,1
"8268",90,48,35,1
"8269",90,48,7,1
"8270",90,48,11,1
"8271",90,48,20,1
"8272",90,48,5,1
"8273",90,48,15,1
"8274",90,48,5,1
"8275",90,48,17,1
"8276",90,48,17,1
"8277",90,48,5,1
"8278",90,48,35,1
"8279",90,48,34,1
"8280",90,48,14,1
"8281",90,48,13,1
"8282",90,48,9,1
"8283",90,48,13,1
"8284",90,48,13,1
"8285",90,48,5,1
"8286",90,48,14,1
"8287",90,48,47,1
"8288",90,48,16,1
"8289",90,48,24,1
"8290",90,48,19,1
"8291",90,48,5,1
"8292",90,48,17,1
"8293",90,48,18,1
"8294",90,48,38,1
"8295",90,48,7,1
"8296",90,48,13,1
"8297",90,48,23,1
"8298",90,48,21,1
"8299",90,48,11,1
"8300",90,48,19,1
"8301",90,48,15,1
"8302",90,48,11,1
"8303",90,48,9,1
"8304",90,48,8,1
"8305",90,48,10,1
"8306",90,48,24,1
"8307",90,48,6,1
"8308",90,48,26,1
"8309",90,48,6,1
"8310",90,48,8,1
"8311",90,48,12,1
"8312",90,48,13,1
"8313",90,48,11,1
"8314",90,48,18,1
"8315",90,48,8,1
"8316",90,48,15,1
"8317",90,48,12,1
"8318",90,48,8,1
"8319",90,48,19,1
"8320",90,48,6,1
"8321",90,48,11,1
"8322",90,48,20,1
"8323",90,48,13,1
"8324",90,48,4,1
"8325",90,48,18,1
"8326",90,48,11,1
"8327",90,48,9,1
"8328",90,48,17,1
"8329",90,48,5,1
"8330",90,48,14,1
"8331",90,48,12,1
"8332",90,48,23,1
"8333",90,48,10,1
"8334",90,48,5,1
"8335",90,48,6,1
"8336",90,48,9,1
"8337",90,48,9,1
"8338",90,48,7,1
"8339",90,48,18,1
"8340",90,48,21,1
"8341",90,48,5,1
"8342",90,48,13,1
"8343",90,48,8,1
"8344",90,48,9,1
"8345",90,48,11,1
"8346",90,48,75,1
"8347",90,48,11,1
"8348",90,48,7,1
"8349",90,48,8,1
"8350",90,48,7,1
"8351",90,48,11,1
"8352",90,48,6,1
"8353",90,48,21,1
"8354",90,48,16,1
"8355",90,48,12,1
"8356",90,48,25,1
"8357",90,48,10,1
"8358",90,48,14,1
"8359",90,48,13,1
"8360",90,48,20,1
"8361",90,48,9,1
"8362",90,48,12,1
"8363",90,48,14,1
"8364",90,48,19,1
"8365",90,48,9,1
"8366",90,48,14,1
"8367",90,48,10,1
"8368",90,48,11,1
"8369",90,48,33,1
"8370",90,48,23,1
"8371",90,48,6,1
"8372",90,48,13,1
"8373",90,48,3,1
"8374",90,48,5,1
"8375",90,48,4,1
"8376",90,48,13,1
"8377",90,48,4,1
"8378",90,48,20,1
"8379",90,48,9,1
"8380",90,48,14,1
"8381",90,48,10,1
"8382",90,48,23,1
"8383",90,48,20,1
"8384",90,48,15,1
"8385",90,48,3,1
"8386",90,48,7,1
"8387",90,48,48,1
"8388",90,48,19,1
"8389",90,48,20,1
"8390",90,48,101,1
"8391",90,48,13,1
"8392",90,48,18,1
"8393",90,48,40,1
"8394",90,48,9,1
"8395",90,48,72,1
"8396",90,48,10,1
"8397",90,48,7,1
"8398",90,48,12,1
"8399",90,48,11,1
"8400",90,48,10,1
