"","n","k","Largos","NA","distri"
"7057",90,36,7,2,2
"7058",90,36,17,2,2
"7059",90,36,10,2,2
"7060",90,36,4,2,2
"7061",90,36,31,2,2
"7062",90,36,18,2,2
"7063",90,36,53,2,2
"7064",90,36,19,2,2
"7065",90,36,9,2,2
"7066",90,36,16,2,2
"7067",90,36,12,2,2
"7068",90,36,25,2,2
"7069",90,36,15,2,2
"7070",90,36,9,2,2
"7071",90,36,23,2,2
"7072",90,36,31,2,2
"7073",90,36,19,2,2
"7074",90,36,20,2,2
"7075",90,36,10,2,2
"7076",90,36,10,2,2
"7077",90,36,6,2,2
"7078",90,36,18,2,2
"7079",90,36,16,2,2
"7080",90,36,16,2,2
"7081",90,36,5,2,2
"7082",90,36,54,2,2
"7083",90,36,11,2,2
"7084",90,36,5,2,2
"7085",90,36,14,2,2
"7086",90,36,20,2,2
"7087",90,36,7,2,2
"7088",90,36,21,2,2
"7089",90,36,28,2,2
"7090",90,36,8,2,2
"7091",90,36,6,2,2
"7092",90,36,4,2,2
"7093",90,36,34,2,2
"7094",90,36,20,2,2
"7095",90,36,28,2,2
"7096",90,36,24,2,2
"7097",90,36,23,2,2
"7098",90,36,20,2,2
"7099",90,36,21,2,2
"7100",90,36,16,2,2
"7101",90,36,12,2,2
"7102",90,36,54,2,2
"7103",90,36,21,2,2
"7104",90,36,5,2,2
"7105",90,36,27,2,2
"7106",90,36,19,2,2
"7107",90,36,10,2,2
"7108",90,36,11,2,2
"7109",90,36,15,2,2
"7110",90,36,15,2,2
"7111",90,36,12,2,2
"7112",90,36,14,2,2
"7113",90,36,7,2,2
"7114",90,36,6,2,2
"7115",90,36,7,2,2
"7116",90,36,32,2,2
"7117",90,36,7,2,2
"7118",90,36,12,2,2
"7119",90,36,32,2,2
"7120",90,36,31,2,2
"7121",90,36,17,2,2
"7122",90,36,12,2,2
"7123",90,36,21,2,2
"7124",90,36,41,2,2
"7125",90,36,20,2,2
"7126",90,36,13,2,2
"7127",90,36,15,2,2
"7128",90,36,18,2,2
"7129",90,36,7,2,2
"7130",90,36,11,2,2
"7131",90,36,42,2,2
"7132",90,36,21,2,2
"7133",90,36,22,2,2
"7134",90,36,7,2,2
"7135",90,36,15,2,2
"7136",90,36,13,2,2
"7137",90,36,6,2,2
"7138",90,36,8,2,2
"7139",90,36,8,2,2
"7140",90,36,14,2,2
"7141",90,36,11,2,2
"7142",90,36,42,2,2
"7143",90,36,11,2,2
"7144",90,36,10,2,2
"7145",90,36,18,2,2
"7146",90,36,20,2,2
"7147",90,36,49,2,2
"7148",90,36,12,2,2
"7149",90,36,10,2,2
"7150",90,36,7,2,2
"7151",90,36,46,2,2
"7152",90,36,15,2,2
"7153",90,36,8,2,2
"7154",90,36,18,2,2
"7155",90,36,16,2,2
"7156",90,36,16,2,2
"7157",90,36,5,2,2
"7158",90,36,17,2,2
"7159",90,36,4,2,2
"7160",90,36,26,2,2
"7161",90,36,30,2,2
"7162",90,36,21,2,2
"7163",90,36,12,2,2
"7164",90,36,27,2,2
"7165",90,36,9,2,2
"7166",90,36,6,2,2
"7167",90,36,9,2,2
"7168",90,36,14,2,2
"7169",90,36,29,2,2
"7170",90,36,11,2,2
"7171",90,36,24,2,2
"7172",90,36,12,2,2
"7173",90,36,21,2,2
"7174",90,36,4,2,2
"7175",90,36,9,2,2
"7176",90,36,22,2,2
"7177",90,36,13,2,2
"7178",90,36,5,2,2
"7179",90,36,14,2,2
"7180",90,36,22,2,2
"7181",90,36,30,2,2
"7182",90,36,9,2,2
"7183",90,36,13,2,2
"7184",90,36,7,2,2
"7185",90,36,4,2,2
"7186",90,36,19,2,2
"7187",90,36,16,2,2
"7188",90,36,37,2,2
"7189",90,36,31,2,2
"7190",90,36,57,2,2
"7191",90,36,4,2,2
"7192",90,36,10,2,2
"7193",90,36,51,2,2
"7194",90,36,5,2,2
"7195",90,36,20,2,2
"7196",90,36,9,2,2
"7197",90,36,62,2,2
"7198",90,36,13,2,2
"7199",90,36,48,2,2
"7200",90,36,17,2,2
"7201",40,48,125,2,2
"7202",40,48,8,2,2
"7203",40,48,22,2,2
"7204",40,48,55,2,2
"7205",40,48,14,2,2
"7206",40,48,68,2,2
"7207",40,48,32,2,2
"7208",40,48,19,2,2
"7209",40,48,68,2,2
"7210",40,48,4,2,2
"7211",40,48,16,2,2
"7212",40,48,134,2,2
"7213",40,48,23,2,2
"7214",40,48,39,2,2
"7215",40,48,16,2,2
"7216",40,48,17,2,2
"7217",40,48,12,2,2
"7218",40,48,12,2,2
"7219",40,48,21,2,2
"7220",40,48,12,2,2
"7221",40,48,4,2,2
"7222",40,48,14,2,2
"7223",40,48,7,2,2
"7224",40,48,79,2,2
"7225",40,48,25,2,2
"7226",40,48,16,2,2
"7227",40,48,12,2,2
"7228",40,48,23,2,2
"7229",40,48,105,2,2
"7230",40,48,36,2,2
"7231",40,48,7,2,2
"7232",40,48,14,2,2
"7233",40,48,7,2,2
"7234",40,48,16,2,2
"7235",40,48,11,2,2
"7236",40,48,15,2,2
"7237",40,48,18,2,2
"7238",40,48,4,2,2
"7239",40,48,15,2,2
"7240",40,48,4,2,2
"7241",40,48,11,2,2
"7242",40,48,3,2,2
"7243",40,48,18,2,2
"7244",40,48,8,2,2
"7245",40,48,23,2,2
"7246",40,48,4,2,2
"7247",40,48,12,2,2
"7248",40,48,29,2,2
"7249",40,48,34,2,2
"7250",40,48,7,2,2
"7251",40,48,20,2,2
"7252",40,48,26,2,2
"7253",40,48,18,2,2
"7254",40,48,69,2,2
"7255",40,48,10,2,2
"7256",40,48,11,2,2
"7257",40,48,5,2,2
"7258",40,48,114,2,2
"7259",40,48,91,2,2
"7260",40,48,11,2,2
"7261",40,48,27,2,2
"7262",40,48,27,2,2
"7263",40,48,9,2,2
"7264",40,48,4,2,2
"7265",40,48,6,2,2
"7266",40,48,54,2,2
"7267",40,48,21,2,2
"7268",40,48,108,2,2
"7269",40,48,57,2,2
"7270",40,48,55,2,2
"7271",40,48,23,2,2
"7272",40,48,58,2,2
"7273",40,48,119,2,2
"7274",40,48,19,2,2
"7275",40,48,13,2,2
"7276",40,48,17,2,2
"7277",40,48,13,2,2
"7278",40,48,9,2,2
"7279",40,48,70,2,2
"7280",40,48,7,2,2
"7281",40,48,36,2,2
"7282",40,48,15,2,2
"7283",40,48,123,2,2
"7284",40,48,11,2,2
"7285",40,48,70,2,2
"7286",40,48,20,2,2
"7287",40,48,14,2,2
"7288",40,48,6,2,2
"7289",40,48,6,2,2
"7290",40,48,15,2,2
"7291",40,48,4,2,2
"7292",40,48,13,2,2
"7293",40,48,45,2,2
"7294",40,48,8,2,2
"7295",40,48,29,2,2
"7296",40,48,16,2,2
"7297",40,48,113,2,2
"7298",40,48,22,2,2
"7299",40,48,12,2,2
"7300",40,48,24,2,2
"7301",40,48,2,2,2
"7302",40,48,6,2,2
"7303",40,48,11,2,2
"7304",40,48,57,2,2
"7305",40,48,13,2,2
"7306",40,48,142,2,2
"7307",40,48,31,2,2
"7308",40,48,29,2,2
"7309",40,48,17,2,2
"7310",40,48,18,2,2
"7311",40,48,12,2,2
"7312",40,48,8,2,2
"7313",40,48,32,2,2
"7314",40,48,20,2,2
"7315",40,48,6,2,2
"7316",40,48,27,2,2
"7317",40,48,12,2,2
"7318",40,48,29,2,2
"7319",40,48,18,2,2
"7320",40,48,11,2,2
"7321",40,48,7,2,2
"7322",40,48,6,2,2
"7323",40,48,5,2,2
"7324",40,48,16,2,2
"7325",40,48,79,2,2
"7326",40,48,40,2,2
"7327",40,48,6,2,2
"7328",40,48,14,2,2
"7329",40,48,12,2,2
"7330",40,48,120,2,2
"7331",40,48,46,2,2
"7332",40,48,4,2,2
"7333",40,48,13,2,2
"7334",40,48,88,2,2
"7335",40,48,5,2,2
"7336",40,48,6,2,2
"7337",40,48,10,2,2
"7338",40,48,50,2,2
"7339",40,48,21,2,2
"7340",40,48,13,2,2
"7341",40,48,69,2,2
"7342",40,48,14,2,2
"7343",40,48,19,2,2
"7344",40,48,19,2,2
"7345",40,48,7,2,2
"7346",40,48,8,2,2
"7347",40,48,16,2,2
"7348",40,48,26,2,2
"7349",40,48,9,2,2
"7350",40,48,5,2,2
"7351",40,48,13,2,2
"7352",40,48,45,2,2
"7353",40,48,10,2,2
"7354",40,48,6,2,2
"7355",40,48,15,2,2
"7356",40,48,69,2,2
"7357",40,48,86,2,2
"7358",40,48,6,2,2
"7359",40,48,15,2,2
"7360",40,48,26,2,2
"7361",40,48,23,2,2
"7362",40,48,13,2,2
"7363",40,48,18,2,2
"7364",40,48,16,2,2
"7365",40,48,12,2,2
"7366",40,48,14,2,2
"7367",40,48,9,2,2
"7368",40,48,28,2,2
"7369",40,48,11,2,2
"7370",40,48,22,2,2
"7371",40,48,13,2,2
"7372",40,48,18,2,2
"7373",40,48,48,2,2
"7374",40,48,32,2,2
"7375",40,48,22,2,2
"7376",40,48,4,2,2
"7377",40,48,4,2,2
"7378",40,48,80,2,2
"7379",40,48,18,2,2
"7380",40,48,8,2,2
"7381",40,48,24,2,2
"7382",40,48,54,2,2
"7383",40,48,13,2,2
"7384",40,48,30,2,2
"7385",40,48,19,2,2
"7386",40,48,11,2,2
"7387",40,48,13,2,2
"7388",40,48,6,2,2
"7389",40,48,16,2,2
"7390",40,48,90,2,2
"7391",40,48,4,2,2
"7392",40,48,18,2,2
"7393",40,48,6,2,2
"7394",40,48,116,2,2
"7395",40,48,7,2,2
"7396",40,48,83,2,2
"7397",40,48,10,2,2
"7398",40,48,75,2,2
"7399",40,48,10,2,2
"7400",40,48,14,2,2
"7401",50,48,19,2,2
"7402",50,48,11,2,2
"7403",50,48,19,2,2
"7404",50,48,16,2,2
"7405",50,48,13,2,2
"7406",50,48,10,2,2
"7407",50,48,6,2,2
"7408",50,48,14,2,2
"7409",50,48,18,2,2
"7410",50,48,6,2,2
"7411",50,48,65,2,2
"7412",50,48,6,2,2
"7413",50,48,54,2,2
"7414",50,48,12,2,2
"7415",50,48,9,2,2
"7416",50,48,5,2,2
"7417",50,48,14,2,2
"7418",50,48,54,2,2
"7419",50,48,44,2,2
"7420",50,48,17,2,2
"7421",50,48,57,2,2
"7422",50,48,17,2,2
"7423",50,48,38,2,2
"7424",50,48,15,2,2
"7425",50,48,77,2,2
"7426",50,48,9,2,2
"7427",50,48,56,2,2
"7428",50,48,36,2,2
"7429",50,48,46,2,2
"7430",50,48,13,2,2
"7431",50,48,10,2,2
"7432",50,48,9,2,2
"7433",50,48,12,2,2
"7434",50,48,48,2,2
"7435",50,48,9,2,2
"7436",50,48,13,2,2
"7437",50,48,9,2,2
"7438",50,48,11,2,2
"7439",50,48,12,2,2
"7440",50,48,10,2,2
"7441",50,48,35,2,2
"7442",50,48,11,2,2
"7443",50,48,44,2,2
"7444",50,48,18,2,2
"7445",50,48,12,2,2
"7446",50,48,5,2,2
"7447",50,48,17,2,2
"7448",50,48,37,2,2
"7449",50,48,5,2,2
"7450",50,48,30,2,2
"7451",50,48,16,2,2
"7452",50,48,55,2,2
"7453",50,48,14,2,2
"7454",50,48,5,2,2
"7455",50,48,8,2,2
"7456",50,48,2,2,2
"7457",50,48,16,2,2
"7458",50,48,10,2,2
"7459",50,48,8,2,2
"7460",50,48,4,2,2
"7461",50,48,18,2,2
"7462",50,48,102,2,2
"7463",50,48,11,2,2
"7464",50,48,8,2,2
"7465",50,48,22,2,2
"7466",50,48,25,2,2
"7467",50,48,14,2,2
"7468",50,48,5,2,2
"7469",50,48,12,2,2
"7470",50,48,5,2,2
"7471",50,48,36,2,2
"7472",50,48,19,2,2
"7473",50,48,28,2,2
"7474",50,48,20,2,2
"7475",50,48,9,2,2
"7476",50,48,16,2,2
"7477",50,48,9,2,2
"7478",50,48,17,2,2
"7479",50,48,14,2,2
"7480",50,48,17,2,2
"7481",50,48,50,2,2
"7482",50,48,16,2,2
"7483",50,48,12,2,2
"7484",50,48,12,2,2
"7485",50,48,19,2,2
"7486",50,48,6,2,2
"7487",50,48,19,2,2
"7488",50,48,37,2,2
"7489",50,48,14,2,2
"7490",50,48,19,2,2
"7491",50,48,37,2,2
"7492",50,48,72,2,2
"7493",50,48,52,2,2
"7494",50,48,28,2,2
"7495",50,48,22,2,2
"7496",50,48,3,2,2
"7497",50,48,33,2,2
"7498",50,48,9,2,2
"7499",50,48,36,2,2
"7500",50,48,15,2,2
"7501",50,48,31,2,2
"7502",50,48,122,2,2
"7503",50,48,24,2,2
"7504",50,48,12,2,2
"7505",50,48,10,2,2
"7506",50,48,18,2,2
"7507",50,48,15,2,2
"7508",50,48,14,2,2
"7509",50,48,22,2,2
"7510",50,48,18,2,2
"7511",50,48,52,2,2
"7512",50,48,17,2,2
"7513",50,48,85,2,2
"7514",50,48,18,2,2
"7515",50,48,4,2,2
"7516",50,48,18,2,2
"7517",50,48,82,2,2
"7518",50,48,2,2,2
"7519",50,48,75,2,2
"7520",50,48,19,2,2
"7521",50,48,131,2,2
"7522",50,48,3,2,2
"7523",50,48,9,2,2
"7524",50,48,4,2,2
"7525",50,48,18,2,2
"7526",50,48,30,2,2
"7527",50,48,12,2,2
"7528",50,48,6,2,2
"7529",50,48,9,2,2
"7530",50,48,48,2,2
"7531",50,48,33,2,2
"7532",50,48,44,2,2
"7533",50,48,4,2,2
"7534",50,48,9,2,2
"7535",50,48,40,2,2
"7536",50,48,32,2,2
"7537",50,48,7,2,2
"7538",50,48,13,2,2
"7539",50,48,10,2,2
"7540",50,48,19,2,2
"7541",50,48,13,2,2
"7542",50,48,15,2,2
"7543",50,48,62,2,2
"7544",50,48,19,2,2
"7545",50,48,13,2,2
"7546",50,48,9,2,2
"7547",50,48,27,2,2
"7548",50,48,23,2,2
"7549",50,48,16,2,2
"7550",50,48,12,2,2
"7551",50,48,17,2,2
"7552",50,48,3,2,2
"7553",50,48,7,2,2
"7554",50,48,11,2,2
"7555",50,48,21,2,2
"7556",50,48,12,2,2
"7557",50,48,5,2,2
"7558",50,48,11,2,2
"7559",50,48,10,2,2
"7560",50,48,147,2,2
"7561",50,48,7,2,2
"7562",50,48,12,2,2
"7563",50,48,65,2,2
"7564",50,48,16,2,2
"7565",50,48,82,2,2
"7566",50,48,83,2,2
"7567",50,48,10,2,2
"7568",50,48,73,2,2
"7569",50,48,20,2,2
"7570",50,48,5,2,2
"7571",50,48,60,2,2
"7572",50,48,25,2,2
"7573",50,48,16,2,2
"7574",50,48,8,2,2
"7575",50,48,8,2,2
"7576",50,48,17,2,2
"7577",50,48,118,2,2
"7578",50,48,19,2,2
"7579",50,48,41,2,2
"7580",50,48,31,2,2
"7581",50,48,9,2,2
"7582",50,48,81,2,2
"7583",50,48,19,2,2
"7584",50,48,8,2,2
"7585",50,48,10,2,2
"7586",50,48,7,2,2
"7587",50,48,13,2,2
"7588",50,48,20,2,2
"7589",50,48,12,2,2
"7590",50,48,6,2,2
"7591",50,48,17,2,2
"7592",50,48,28,2,2
"7593",50,48,33,2,2
"7594",50,48,54,2,2
"7595",50,48,15,2,2
"7596",50,48,12,2,2
"7597",50,48,12,2,2
"7598",50,48,73,2,2
"7599",50,48,11,2,2
"7600",50,48,78,2,2
"7601",60,48,17,2,2
"7602",60,48,15,2,2
"7603",60,48,4,2,2
"7604",60,48,30,2,2
"7605",60,48,41,2,2
"7606",60,48,49,2,2
"7607",60,48,22,2,2
"7608",60,48,11,2,2
"7609",60,48,12,2,2
"7610",60,48,6,2,2
"7611",60,48,36,2,2
"7612",60,48,15,2,2
"7613",60,48,9,2,2
"7614",60,48,11,2,2
"7615",60,48,6,2,2
"7616",60,48,203,2,2
"7617",60,48,6,2,2
"7618",60,48,8,2,2
"7619",60,48,2,2,2
"7620",60,48,26,2,2
"7621",60,48,24,2,2
"7622",60,48,28,2,2
"7623",60,48,12,2,2
"7624",60,48,46,2,2
"7625",60,48,17,2,2
"7626",60,48,15,2,2
"7627",60,48,16,2,2
"7628",60,48,42,2,2
"7629",60,48,29,2,2
"7630",60,48,101,2,2
"7631",60,48,202,2,2
"7632",60,48,12,2,2
"7633",60,48,6,2,2
"7634",60,48,3,2,2
"7635",60,48,13,2,2
"7636",60,48,59,2,2
"7637",60,48,9,2,2
"7638",60,48,25,2,2
"7639",60,48,15,2,2
"7640",60,48,11,2,2
"7641",60,48,100,2,2
"7642",60,48,6,2,2
"7643",60,48,3,2,2
"7644",60,48,15,2,2
"7645",60,48,12,2,2
"7646",60,48,43,2,2
"7647",60,48,23,2,2
"7648",60,48,15,2,2
"7649",60,48,20,2,2
"7650",60,48,3,2,2
"7651",60,48,13,2,2
"7652",60,48,15,2,2
"7653",60,48,26,2,2
"7654",60,48,79,2,2
"7655",60,48,16,2,2
"7656",60,48,18,2,2
"7657",60,48,9,2,2
"7658",60,48,26,2,2
"7659",60,48,20,2,2
"7660",60,48,8,2,2
"7661",60,48,18,2,2
"7662",60,48,163,2,2
"7663",60,48,5,2,2
"7664",60,48,16,2,2
"7665",60,48,7,2,2
"7666",60,48,3,2,2
"7667",60,48,35,2,2
"7668",60,48,16,2,2
"7669",60,48,15,2,2
"7670",60,48,6,2,2
"7671",60,48,8,2,2
"7672",60,48,19,2,2
"7673",60,48,10,2,2
"7674",60,48,16,2,2
"7675",60,48,12,2,2
"7676",60,48,9,2,2
"7677",60,48,6,2,2
"7678",60,48,34,2,2
"7679",60,48,15,2,2
"7680",60,48,8,2,2
"7681",60,48,25,2,2
"7682",60,48,13,2,2
"7683",60,48,13,2,2
"7684",60,48,21,2,2
"7685",60,48,8,2,2
"7686",60,48,20,2,2
"7687",60,48,35,2,2
"7688",60,48,25,2,2
"7689",60,48,8,2,2
"7690",60,48,14,2,2
"7691",60,48,14,2,2
"7692",60,48,20,2,2
"7693",60,48,9,2,2
"7694",60,48,15,2,2
"7695",60,48,38,2,2
"7696",60,48,15,2,2
"7697",60,48,14,2,2
"7698",60,48,20,2,2
"7699",60,48,19,2,2
"7700",60,48,33,2,2
"7701",60,48,34,2,2
"7702",60,48,31,2,2
"7703",60,48,21,2,2
"7704",60,48,10,2,2
"7705",60,48,52,2,2
"7706",60,48,13,2,2
"7707",60,48,17,2,2
"7708",60,48,3,2,2
"7709",60,48,10,2,2
"7710",60,48,8,2,2
"7711",60,48,19,2,2
"7712",60,48,21,2,2
"7713",60,48,18,2,2
"7714",60,48,4,2,2
"7715",60,48,9,2,2
"7716",60,48,25,2,2
"7717",60,48,7,2,2
"7718",60,48,8,2,2
"7719",60,48,14,2,2
"7720",60,48,43,2,2
"7721",60,48,61,2,2
"7722",60,48,21,2,2
"7723",60,48,9,2,2
"7724",60,48,10,2,2
"7725",60,48,31,2,2
"7726",60,48,71,2,2
"7727",60,48,17,2,2
"7728",60,48,14,2,2
"7729",60,48,14,2,2
"7730",60,48,11,2,2
"7731",60,48,64,2,2
"7732",60,48,11,2,2
"7733",60,48,12,2,2
"7734",60,48,3,2,2
"7735",60,48,7,2,2
"7736",60,48,4,2,2
"7737",60,48,3,2,2
"7738",60,48,51,2,2
"7739",60,48,8,2,2
"7740",60,48,5,2,2
"7741",60,48,29,2,2
"7742",60,48,109,2,2
"7743",60,48,18,2,2
"7744",60,48,8,2,2
"7745",60,48,24,2,2
"7746",60,48,39,2,2
"7747",60,48,20,2,2
"7748",60,48,70,2,2
"7749",60,48,11,2,2
"7750",60,48,22,2,2
"7751",60,48,8,2,2
"7752",60,48,20,2,2
"7753",60,48,7,2,2
"7754",60,48,14,2,2
"7755",60,48,52,2,2
"7756",60,48,16,2,2
"7757",60,48,7,2,2
"7758",60,48,13,2,2
"7759",60,48,41,2,2
"7760",60,48,17,2,2
"7761",60,48,9,2,2
"7762",60,48,36,2,2
"7763",60,48,26,2,2
"7764",60,48,14,2,2
"7765",60,48,11,2,2
"7766",60,48,12,2,2
"7767",60,48,13,2,2
"7768",60,48,29,2,2
"7769",60,48,19,2,2
"7770",60,48,11,2,2
"7771",60,48,5,2,2
"7772",60,48,9,2,2
"7773",60,48,24,2,2
"7774",60,48,43,2,2
"7775",60,48,13,2,2
"7776",60,48,10,2,2
"7777",60,48,23,2,2
"7778",60,48,17,2,2
"7779",60,48,8,2,2
"7780",60,48,3,2,2
"7781",60,48,59,2,2
"7782",60,48,8,2,2
"7783",60,48,21,2,2
"7784",60,48,7,2,2
"7785",60,48,9,2,2
"7786",60,48,19,2,2
"7787",60,48,20,2,2
"7788",60,48,17,2,2
"7789",60,48,10,2,2
"7790",60,48,13,2,2
"7791",60,48,19,2,2
"7792",60,48,5,2,2
"7793",60,48,21,2,2
"7794",60,48,10,2,2
"7795",60,48,13,2,2
"7796",60,48,23,2,2
"7797",60,48,26,2,2
"7798",60,48,66,2,2
"7799",60,48,5,2,2
"7800",60,48,16,2,2
"7801",70,48,9,2,2
"7802",70,48,19,2,2
"7803",70,48,17,2,2
"7804",70,48,20,2,2
"7805",70,48,13,2,2
"7806",70,48,36,2,2
"7807",70,48,3,2,2
"7808",70,48,15,2,2
"7809",70,48,11,2,2
"7810",70,48,25,2,2
"7811",70,48,177,2,2
"7812",70,48,12,2,2
"7813",70,48,8,2,2
"7814",70,48,39,2,2
"7815",70,48,23,2,2
"7816",70,48,10,2,2
"7817",70,48,19,2,2
"7818",70,48,17,2,2
"7819",70,48,12,2,2
"7820",70,48,12,2,2
"7821",70,48,40,2,2
"7822",70,48,10,2,2
"7823",70,48,16,2,2
"7824",70,48,27,2,2
"7825",70,48,13,2,2
"7826",70,48,8,2,2
"7827",70,48,13,2,2
"7828",70,48,32,2,2
"7829",70,48,38,2,2
"7830",70,48,13,2,2
"7831",70,48,18,2,2
"7832",70,48,14,2,2
"7833",70,48,5,2,2
"7834",70,48,29,2,2
"7835",70,48,12,2,2
"7836",70,48,14,2,2
"7837",70,48,9,2,2
"7838",70,48,10,2,2
"7839",70,48,10,2,2
"7840",70,48,9,2,2
"7841",70,48,20,2,2
"7842",70,48,12,2,2
"7843",70,48,21,2,2
"7844",70,48,6,2,2
"7845",70,48,8,2,2
"7846",70,48,34,2,2
"7847",70,48,13,2,2
"7848",70,48,18,2,2
"7849",70,48,18,2,2
"7850",70,48,9,2,2
"7851",70,48,6,2,2
"7852",70,48,25,2,2
"7853",70,48,3,2,2
"7854",70,48,11,2,2
"7855",70,48,10,2,2
"7856",70,48,21,2,2
"7857",70,48,20,2,2
"7858",70,48,13,2,2
"7859",70,48,18,2,2
"7860",70,48,17,2,2
"7861",70,48,41,2,2
"7862",70,48,10,2,2
"7863",70,48,3,2,2
"7864",70,48,18,2,2
"7865",70,48,10,2,2
"7866",70,48,19,2,2
"7867",70,48,51,2,2
"7868",70,48,13,2,2
"7869",70,48,9,2,2
"7870",70,48,2,2,2
"7871",70,48,16,2,2
"7872",70,48,22,2,2
"7873",70,48,37,2,2
"7874",70,48,26,2,2
"7875",70,48,7,2,2
"7876",70,48,26,2,2
"7877",70,48,2,2,2
"7878",70,48,6,2,2
"7879",70,48,31,2,2
"7880",70,48,3,2,2
"7881",70,48,10,2,2
"7882",70,48,8,2,2
"7883",70,48,14,2,2
"7884",70,48,9,2,2
"7885",70,48,9,2,2
"7886",70,48,7,2,2
"7887",70,48,12,2,2
"7888",70,48,16,2,2
"7889",70,48,6,2,2
"7890",70,48,43,2,2
"7891",70,48,11,2,2
"7892",70,48,21,2,2
"7893",70,48,52,2,2
"7894",70,48,8,2,2
"7895",70,48,15,2,2
"7896",70,48,39,2,2
"7897",70,48,8,2,2
"7898",70,48,6,2,2
"7899",70,48,22,2,2
"7900",70,48,13,2,2
"7901",70,48,64,2,2
"7902",70,48,13,2,2
"7903",70,48,10,2,2
"7904",70,48,19,2,2
"7905",70,48,4,2,2
"7906",70,48,36,2,2
"7907",70,48,36,2,2
"7908",70,48,29,2,2
"7909",70,48,40,2,2
"7910",70,48,81,2,2
"7911",70,48,36,2,2
"7912",70,48,24,2,2
"7913",70,48,12,2,2
"7914",70,48,15,2,2
"7915",70,48,10,2,2
"7916",70,48,10,2,2
"7917",70,48,25,2,2
"7918",70,48,9,2,2
"7919",70,48,5,2,2
"7920",70,48,15,2,2
"7921",70,48,12,2,2
"7922",70,48,14,2,2
"7923",70,48,15,2,2
"7924",70,48,13,2,2
"7925",70,48,10,2,2
"7926",70,48,14,2,2
"7927",70,48,13,2,2
"7928",70,48,23,2,2
"7929",70,48,37,2,2
"7930",70,48,20,2,2
"7931",70,48,9,2,2
"7932",70,48,10,2,2
"7933",70,48,17,2,2
"7934",70,48,33,2,2
"7935",70,48,44,2,2
"7936",70,48,6,2,2
"7937",70,48,9,2,2
"7938",70,48,91,2,2
"7939",70,48,9,2,2
"7940",70,48,52,2,2
"7941",70,48,5,2,2
"7942",70,48,10,2,2
"7943",70,48,7,2,2
"7944",70,48,13,2,2
"7945",70,48,6,2,2
"7946",70,48,27,2,2
"7947",70,48,38,2,2
"7948",70,48,4,2,2
"7949",70,48,14,2,2
"7950",70,48,15,2,2
"7951",70,48,15,2,2
"7952",70,48,32,2,2
"7953",70,48,23,2,2
"7954",70,48,25,2,2
"7955",70,48,9,2,2
"7956",70,48,15,2,2
"7957",70,48,28,2,2
"7958",70,48,16,2,2
"7959",70,48,5,2,2
"7960",70,48,10,2,2
"7961",70,48,9,2,2
"7962",70,48,6,2,2
"7963",70,48,19,2,2
"7964",70,48,12,2,2
"7965",70,48,35,2,2
"7966",70,48,15,2,2
"7967",70,48,18,2,2
"7968",70,48,13,2,2
"7969",70,48,7,2,2
"7970",70,48,13,2,2
"7971",70,48,11,2,2
"7972",70,48,21,2,2
"7973",70,48,13,2,2
"7974",70,48,40,2,2
"7975",70,48,12,2,2
"7976",70,48,16,2,2
"7977",70,48,7,2,2
"7978",70,48,17,2,2
"7979",70,48,12,2,2
"7980",70,48,16,2,2
"7981",70,48,6,2,2
"7982",70,48,67,2,2
"7983",70,48,71,2,2
"7984",70,48,8,2,2
"7985",70,48,18,2,2
"7986",70,48,25,2,2
"7987",70,48,12,2,2
"7988",70,48,12,2,2
"7989",70,48,10,2,2
"7990",70,48,20,2,2
"7991",70,48,31,2,2
"7992",70,48,16,2,2
"7993",70,48,14,2,2
"7994",70,48,27,2,2
"7995",70,48,4,2,2
"7996",70,48,72,2,2
"7997",70,48,19,2,2
"7998",70,48,13,2,2
"7999",70,48,23,2,2
"8000",70,48,26,2,2
"8001",80,48,2,2,2
"8002",80,48,6,2,2
"8003",80,48,59,2,2
"8004",80,48,19,2,2
"8005",80,48,22,2,2
"8006",80,48,20,2,2
"8007",80,48,8,2,2
"8008",80,48,205,2,2
"8009",80,48,62,2,2
"8010",80,48,14,2,2
"8011",80,48,20,2,2
"8012",80,48,2,2,2
"8013",80,48,37,2,2
"8014",80,48,9,2,2
"8015",80,48,21,2,2
"8016",80,48,13,2,2
"8017",80,48,60,2,2
"8018",80,48,11,2,2
"8019",80,48,38,2,2
"8020",80,48,53,2,2
"8021",80,48,23,2,2
"8022",80,48,8,2,2
"8023",80,48,30,2,2
"8024",80,48,16,2,2
"8025",80,48,5,2,2
"8026",80,48,16,2,2
"8027",80,48,20,2,2
"8028",80,48,30,2,2
"8029",80,48,11,2,2
"8030",80,48,12,2,2
"8031",80,48,29,2,2
"8032",80,48,9,2,2
"8033",80,48,12,2,2
"8034",80,48,21,2,2
"8035",80,48,32,2,2
"8036",80,48,29,2,2
"8037",80,48,8,2,2
"8038",80,48,17,2,2
"8039",80,48,20,2,2
"8040",80,48,20,2,2
"8041",80,48,13,2,2
"8042",80,48,27,2,2
"8043",80,48,8,2,2
"8044",80,48,13,2,2
"8045",80,48,59,2,2
"8046",80,48,17,2,2
"8047",80,48,27,2,2
"8048",80,48,29,2,2
"8049",80,48,8,2,2
"8050",80,48,11,2,2
"8051",80,48,73,2,2
"8052",80,48,15,2,2
"8053",80,48,6,2,2
"8054",80,48,14,2,2
